106,Bagging,1,0.574074,0.686981,0.625473
107,Bagging,2,0.311864,0.249661,0.277317
108,Bagging,3,0.273032,0.236232,0.253302
109,Bagging,4,1.000000,0.998660,0.999329
110,Bagging,0,0.312997,0.321526,0.317204
111,Bagging,1,0.535674,0.665260,0.593476
112,Bagging,2,0.309117,0.300554,0.304775
113,Bagging,3,0.295699,0.226648,0.256610
114,Bagging,4,1.000000,0.997163,0.998580
115,Bagging,0,0.308465,0.284768,0.296143
116,Bagging,1,0.584634,0.674515,0.626367
117,Bagging,2,0.271989,0.296460,0.283698
118,Bagging,3,0.301766,0.255088,0.276471
119,Bagging,4,1.000000,1.000000,1.000000
120,Bagging,0,0.285161,0.316166,0.299864
121,Bagging,1,0.559719,0.659310,0.605446
122,Bagging,2,0.328197,0.294606,0.310496
123,Bagging,3,0.285476,0.234247,0.257336
124,Bagging,4,1.000000,1.000000,1.000000
125,AdaBoost,0,0.254545,0.950495,0.401554
126,AdaBoost,1,0.873016,0.152778,0.260047
127,AdaBoost,2,0.208955,0.018919,0.034696
128,AdaBoost,3,0.255319,0.016783,0.031496
129,AdaBoost,4,0.997222,1.000000,0.998609
130,AdaBoost,0,0.386667,0.041135,0.074359
131,AdaBoost,1,0.854839,0.146814,0.250591
132,AdaBoost,2,0.301370,0.029851,0.054321
133,AdaBoost,3,0.245254,0.917391,0.387038
134,AdaBoost,4,0.997323,0.998660,0.997991
135,AdaBoost,0,0.236842,0.024523,0.044444
136,AdaBoost,1,0.305154,0.949367,0.461854
137,AdaBoost,2,0.300336,0.247922,0.271624
138,AdaBoost,3,0.400000,0.005495,0.010840
139,AdaBoost,4,0.995751,0.997163,0.996456
140,AdaBoost,0,0.000000,0.000000,0.000000
141,AdaBoost,1,0.890625,0.157895,0.268235
142,AdaBoost,2,0.241611,0.955752,0.385714
143,AdaBoost,3,0.256098,0.028494,0.051282
144,AdaBoost,4,1.000000,1.000000,1.000000
145,AdaBoost,0,0.244406,0.812589,0.375786
146,AdaBoost,1,0.925620,0.154483,0.264775
147,AdaBoost,2,0.000000,0.000000,0.000000
148,AdaBoost,3,0.353488,0.208219,0.262069
149,AdaBoost,4,0.997241,1.000000,0.998619
