103,Bagging,3,0.759563,0.615044,0.679707
104,Bagging,4,1.000000,1.000000,1.000000
105,Bagging,0,0.598753,0.685714,0.639290
106,Bagging,1,0.722960,0.854260,0.783145
107,Bagging,2,0.750000,0.656250,0.700000
108,Bagging,3,0.788856,0.622685,0.695990
109,Bagging,4,0.997763,1.000000,0.998880
110,Bagging,0,0.626374,0.693431,0.658199
111,Bagging,1,0.732014,0.880952,0.799607
112,Bagging,2,0.760933,0.627404,0.687747
113,Bagging,3,0.803815,0.679724,0.736579
114,Bagging,4,0.995444,1.000000,0.997717
115,Bagging,0,0.587426,0.690531,0.634820
116,Bagging,1,0.696466,0.811138,0.749441
117,Bagging,2,0.750000,0.624464,0.681499
118,Bagging,3,0.737838,0.624714,0.676580
119,Bagging,4,0.997573,1.000000,0.998785
120,Bagging,0,0.636917,0.688596,0.661749
121,Bagging,1,0.734848,0.860310,0.792646
122,Bagging,2,0.745902,0.631944,0.684211
123,Bagging,3,0.713483,0.627160,0.667543
124,Bagging,4,0.997602,1.000000,0.998800
125,AdaBoost,0,0.465753,0.386364,0.422360
126,AdaBoost,1,0.301587,0.930412,0.455521
127,AdaBoost,2,0.492424,0.151163,0.231317
128,AdaBoost,3,0.285714,0.004425,0.008715
129,AdaBoost,4,0.971678,0.991111,0.981298
130,AdaBoost,0,0.297067,0.747619,0.425186
131,AdaBoost,1,0.655405,0.217489,0.326599
132,AdaBoost,2,0.401606,0.480769,0.437637
133,AdaBoost,3,0.375000,0.006944,0.013636
134,AdaBoost,4,0.991091,0.997758,0.994413
135,AdaBoost,0,0.285968,0.783455,0.418998
136,AdaBoost,1,0.403553,0.344156,0.371495
137,AdaBoost,2,0.596899,0.185096,0.282569
138,AdaBoost,3,0.550000,0.076037,0.133603
139,AdaBoost,4,0.968958,1.000000,0.984234
140,AdaBoost,0,0.408571,0.330254,0.365262
141,AdaBoost,1,0.395480,0.677966,0.499554
142,AdaBoost,2,0.416283,0.581545,0.485228
143,AdaBoost,3,0.361111,0.029748,0.054968
144,AdaBoost,4,0.978313,0.987835,0.983051
145,AdaBoost,0,0.449721,0.353070,0.395577
146,AdaBoost,1,0.379576,0.873614,0.529214
147,AdaBoost,2,0.592857,0.192130,0.290210
148,AdaBoost,3,0.526042,0.249383,0.338358
149,AdaBoost,4,0.953704,0.990385,0.971698
