file_name,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0724.txt.enc,7.977393067114396,127.64554498269896,5403.7402785957265,73.510137250557,-0.012806094353337214,-1.196522395444804,977832,10.282724787999722,33,41,38,26,30,48,27,35,39,43,30,41,39,43,37,32,41,26,26,24,43,35,40,30,28,27,40,38,36,39,37,44,40,35,51,28,45,37,37,35,33,34,42,29,35,42,23,31,32,52,44,32,29,38,38,29,43,34,38,42,39,31,27,35,33,44,38,36,31,36,38,29,29,44,27,28,40,31,35,40,41,29,34,38,38,38,30,39,46,30,39,37,49,32,40,30,33,36,38,42,30,29,30,33,31,35,36,45,43,34,39,51,37,35,39,37,38,30,38,33,25,36,44,32,42,34,40,30,39,38,31,31,36,38,37,44,36,39,28,33,34,38,38,37,38,35,30,53,37,36,35,46,47,39,34,37,27,25,34,40,45,26,36,46,37,42,35,37,28,30,40,46,25,37,41,31,35,34,35,47,42,33,36,35,31,53,26,27,41,26,28,40,39,29,38,33,52,40,45,31,45,40,41,36,29,39,46,34,36,28,41,39,34,30,35,45,31,45,47,28,34,45,29,46,57,42,34,29,37,36,43,30,31,38,32,42,21,38,42,31,29,31,34,27,35,48,26,30,39,35,31,23,37,41,25,43,DES3
file0593.txt.enc,7.954803341161415,125.40280464216634,5333.455253255839,73.0305090578988,0.020865715205948973,-1.1765957627524442,444830,10.370668912581806,11,21,20,15,19,11,18,17,26,10,21,15,25,13,22,14,13,19,12,15,10,17,18,13,17,20,17,16,8,18,14,18,14,14,11,12,25,17,11,16,19,22,21,14,12,19,18,21,9,16,19,11,17,22,19,15,16,21,14,20,16,22,14,19,14,17,19,17,18,15,11,16,19,23,14,18,15,18,10,17,9,17,11,16,16,19,19,18,16,16,23,15,14,16,14,18,20,21,18,22,14,14,13,15,19,22,13,14,25,18,15,11,22,8,15,19,17,20,21,15,12,16,7,14,21,13,16,19,12,15,19,15,12,16,14,21,17,16,14,11,22,24,23,8,13,19,13,12,27,22,15,18,24,18,19,26,17,16,9,19,16,11,12,17,19,18,16,14,14,14,19,19,17,18,16,15,18,14,13,15,15,14,11,19,10,18,17,17,17,18,27,16,16,14,17,14,18,18,12,11,16,17,14,12,20,10,17,16,12,27,17,17,18,18,11,19,11,20,20,14,21,17,21,7,7,18,24,11,16,16,20,11,16,12,15,9,13,13,14,24,11,9,13,14,17,10,13,15,8,18,16,13,16,13,15,18,DES3
file0583.txt.enc,7.91852964648711,127.44791666666667,5268.908745659723,72.58724919474302,0.006868591411703745,-1.1635947718199806,237804,10.159406560752782,10,2,7,6,12,9,5,8,10,15,10,5,5,5,4,9,12,11,9,6,9,5,4,12,10,10,15,9,8,7,3,9,10,14,7,15,14,8,8,12,13,10,7,12,6,11,8,8,8,6,6,8,10,13,14,7,12,6,8,4,8,9,12,16,11,5,9,12,4,8,9,6,9,11,7,4,9,12,9,13,10,6,9,10,8,14,3,7,9,15,7,9,7,12,14,9,6,12,8,8,5,9,8,6,7,8,6,4,7,14,11,5,10,13,11,8,9,12,14,13,15,9,5,4,13,11,14,14,13,4,19,8,8,13,5,11,6,11,11,8,10,8,9,1,9,8,8,12,11,7,9,13,7,8,13,8,12,9,8,10,9,9,11,6,5,8,12,6,14,12,10,8,6,8,13,10,10,8,7,6,11,6,15,14,13,10,11,7,9,9,8,7,9,9,4,8,6,6,11,11,9,10,7,12,13,14,11,8,5,11,12,7,7,8,9,12,9,10,8,9,13,8,7,11,6,7,10,8,4,9,6,8,4,9,6,9,4,8,10,9,7,12,6,5,7,6,12,10,7,8,6,11,12,12,8,12,DES3
file0566.txt.enc,7.979872309177863,127.01257273482959,5397.779871020271,73.4695846661751,0.005447124254597932,-1.183533339355678,1007217,10.230190394671155,36,38,34,39,28,36,43,30,38,48,37,40,24,55,32,37,43,47,46,29,38,45,37,27,41,36,33,39,34,39,33,36,42,39,32,42,44,32,47,34,40,36,31,36,37,34,37,21,33,44,27,34,43,37,36,43,48,40,48,34,45,41,36,39,40,38,50,36,31,27,31,25,40,29,31,56,35,37,41,44,38,38,41,40,37,36,40,30,51,45,37,34,38,44,31,31,33,38,40,49,38,41,45,41,41,45,28,28,47,33,36,28,39,34,40,34,40,49,36,42,41,37,34,36,37,32,31,44,33,48,31,35,33,49,43,44,31,36,26,28,40,31,35,43,38,41,27,32,46,41,32,41,32,42,54,43,39,39,42,42,42,39,41,40,39,44,40,40,37,42,26,37,41,33,40,36,35,35,36,46,52,43,38,48,34,29,30,55,42,33,47,43,39,36,47,33,32,24,32,31,42,28,28,38,30,44,38,43,36,41,34,44,35,43,38,41,33,41,22,34,39,26,33,41,46,31,31,31,38,38,38,43,36,39,42,28,32,29,45,28,39,38,37,26,33,40,36,33,35,45,38,41,42,31,42,38,DES3
file0576.txt.enc,7.931749177758202,126.31506849315069,5398.430868830925,73.47401492249436,0.016439334184968783,-1.2053292120833767,315452,10.393820608867323,13,7,16,5,7,8,15,12,9,13,8,14,5,16,18,17,8,8,17,13,12,15,14,7,8,15,9,14,7,10,9,12,8,9,20,14,14,10,13,18,9,11,9,6,22,12,19,11,12,12,18,1,8,7,10,7,10,8,11,11,11,16,11,13,14,9,15,11,19,13,10,10,14,16,7,13,15,11,12,17,6,20,14,16,8,12,14,13,15,8,10,6,7,11,9,10,15,16,10,10,12,9,11,11,12,10,21,10,10,12,12,8,11,4,12,9,8,10,9,14,16,12,6,7,14,14,8,9,14,5,11,10,8,10,9,14,14,14,8,16,11,20,11,18,11,7,16,11,11,11,11,14,14,7,11,7,10,15,10,16,7,8,9,8,11,11,12,12,7,13,11,14,15,17,9,15,11,12,8,20,11,10,8,12,15,12,8,11,13,8,13,14,8,11,14,20,12,8,8,13,11,6,15,13,11,23,10,9,20,7,11,11,12,14,11,14,11,9,8,9,10,10,15,12,6,5,12,11,9,10,12,11,13,13,10,7,10,12,9,12,11,11,10,11,11,13,7,12,9,12,13,13,14,10,5,11,DES3
file0600.txt.enc,7.743394500723347,128.87270642201835,5626.939071574363,75.01292602994742,-0.0710389020687906,-1.2450723561701746,93275,10.34247277585327,2,1,6,5,7,3,5,1,3,5,3,5,3,6,5,0,2,2,5,4,4,4,1,7,4,8,6,1,3,2,5,1,3,4,4,5,0,5,4,5,4,1,3,4,2,4,3,4,4,4,2,4,3,1,4,1,4,2,2,2,2,2,1,1,5,4,2,3,1,3,5,3,3,2,1,7,3,2,4,3,3,7,5,3,8,0,2,5,1,4,2,5,1,4,2,2,6,7,5,8,4,3,2,4,1,4,2,3,3,5,2,4,1,2,0,4,5,3,2,8,3,0,3,4,3,3,4,2,3,2,1,2,2,0,6,2,2,3,2,4,3,5,0,3,3,1,0,2,3,1,2,5,5,2,4,2,6,3,2,2,2,3,8,3,5,6,7,7,0,4,5,5,5,5,3,7,3,8,2,9,4,5,0,4,3,3,1,4,2,7,2,4,7,2,2,3,2,4,1,2,8,6,4,3,5,3,4,0,7,3,0,2,5,2,4,5,5,4,3,3,5,3,7,5,3,0,4,5,5,3,3,2,4,4,1,5,3,2,3,7,2,2,8,2,5,3,4,3,0,5,3,3,4,2,5,1,DES3
file0610.txt.enc,7.560361952252556,129.8625,5531.114427083334,74.37146245088458,0.03829832641976333,-1.2279071254925362,48216,10.022474744293447,2,0,1,1,3,1,0,2,0,4,1,2,3,3,2,0,3,2,2,0,2,2,1,1,2,1,3,1,1,3,2,3,1,2,1,1,2,0,1,1,2,2,2,2,2,3,4,3,2,0,2,2,3,4,3,0,2,2,1,2,1,0,2,3,2,3,5,3,1,2,2,3,1,4,1,2,1,2,1,3,4,7,1,0,2,2,2,1,2,0,1,2,3,4,2,1,1,2,5,1,1,2,1,2,2,1,1,1,0,4,2,0,3,4,2,1,2,1,1,5,2,2,0,1,4,0,2,2,3,1,2,1,4,1,2,4,2,0,1,6,1,2,0,4,3,0,1,0,3,1,2,0,2,2,0,1,2,1,1,2,0,0,0,0,6,4,2,1,2,4,1,2,2,2,1,0,1,3,2,2,4,0,2,2,1,2,5,1,5,0,0,1,2,1,3,0,1,1,1,3,5,0,1,2,0,4,2,1,3,2,2,2,3,1,1,0,4,1,1,0,3,1,3,5,3,0,0,4,3,3,0,1,0,2,1,2,2,2,4,1,2,1,1,2,5,1,6,5,3,3,1,4,3,1,1,1,DES3
file0662.txt.enc,7.824783385206638,126.88955479452055,5399.45954843193,73.48101488433547,-0.008239915550102278,-1.1786394085500138,121257,10.189009993985394,5,2,8,3,6,6,6,2,8,5,6,6,2,4,4,7,5,7,7,4,4,4,4,2,6,5,0,3,6,1,4,5,3,1,7,4,6,2,8,3,8,1,7,4,3,2,6,2,1,5,9,5,6,6,4,1,7,4,8,4,3,7,7,5,6,3,2,5,2,3,8,6,5,5,4,2,2,4,3,3,5,3,6,1,2,5,2,7,7,7,4,6,5,5,5,2,4,4,5,8,1,7,6,5,4,5,4,4,6,8,2,3,8,5,4,6,6,6,5,7,3,4,1,6,7,4,5,1,4,8,4,4,7,2,3,5,10,6,3,3,9,4,5,7,4,4,3,8,4,2,1,7,5,7,5,6,3,4,5,4,6,8,5,5,3,2,8,1,1,5,1,2,3,2,6,3,2,3,4,7,7,3,3,11,5,4,6,7,3,3,6,5,3,4,5,7,5,3,6,3,8,4,5,8,2,1,2,4,1,3,8,6,1,4,3,7,8,3,4,5,10,3,4,9,8,4,6,3,3,7,5,3,4,3,7,4,4,2,6,4,4,3,8,9,3,4,0,4,0,1,6,2,7,4,4,6,DES3
file0672.txt.enc,7.95830088039312,126.56825657894737,5421.131854197325,73.62833594613778,0.037150607128160255,-1.1954829034356704,379735,10.202647897619864,13,16,17,13,14,17,20,9,8,15,12,12,16,16,9,11,20,12,15,16,12,12,16,11,13,17,7,11,15,14,16,12,18,14,20,14,10,8,8,10,13,14,25,24,11,16,17,15,11,13,12,13,21,14,14,13,20,12,15,16,20,21,13,19,12,16,12,23,14,15,18,13,9,13,17,19,13,14,10,12,15,19,17,16,19,16,15,11,11,18,15,17,18,14,13,12,19,17,11,16,12,14,12,14,15,14,18,20,23,15,12,12,20,12,12,8,15,15,15,20,15,21,13,12,9,13,16,18,11,16,14,14,10,17,21,14,12,11,12,13,11,18,11,14,16,12,10,6,15,13,13,16,16,16,10,12,13,14,13,12,15,15,10,14,17,14,14,11,10,15,13,14,18,23,12,12,13,18,10,16,13,13,10,12,11,19,17,8,20,9,15,12,9,16,17,13,16,11,14,17,19,16,10,13,16,17,16,15,16,11,13,12,5,10,12,21,14,14,23,18,12,9,11,13,19,11,13,13,15,16,15,13,17,11,13,15,14,13,12,21,12,10,10,13,21,15,19,12,14,12,17,18,17,12,12,10,DES3
file0747.txt.enc,7.921144854522554,128.04591049382717,5444.260623708038,73.78523310058753,0.027622092336865373,-1.189957755520093,268841,10.184278158266213,9,9,7,10,9,7,6,4,13,15,8,13,7,11,13,15,9,12,5,10,10,13,10,5,10,9,11,13,10,9,5,5,12,8,10,7,14,9,9,7,14,10,11,8,11,11,8,8,15,9,9,11,7,9,8,9,13,13,6,13,13,12,18,10,15,11,17,13,8,11,13,11,5,10,14,12,15,13,10,7,7,12,6,10,11,8,12,3,14,6,6,5,6,11,8,15,12,22,12,11,11,8,10,16,10,3,9,6,12,13,22,10,17,7,11,9,6,5,15,9,9,15,9,6,12,11,11,7,13,11,7,8,11,12,10,14,14,5,7,8,11,9,6,6,16,9,8,9,11,10,12,7,11,9,6,16,17,15,7,11,14,14,9,7,11,6,7,11,5,11,12,5,10,12,8,5,7,14,8,14,15,9,7,14,13,8,9,10,5,9,7,10,11,6,5,15,8,9,16,14,8,7,10,10,12,7,13,13,13,8,8,12,12,6,5,6,9,5,13,15,7,6,7,15,16,14,9,8,10,8,7,14,5,12,11,15,6,8,17,8,6,10,7,9,14,9,10,10,17,11,10,12,12,12,12,15,DES3
file0559.txt.enc,7.602760322329859,128.35261194029852,5662.586485715082,75.25015937335337,-0.005478577391546338,-1.2566612263762524,59213,10.510566822268585,0,2,1,4,3,1,1,0,3,1,4,3,2,2,1,1,3,2,3,5,0,5,2,1,4,3,3,1,2,5,0,5,1,1,1,1,3,4,4,3,2,5,1,1,2,2,3,1,1,4,1,2,2,2,2,1,2,4,3,1,0,1,0,3,1,3,4,1,2,1,2,2,1,0,4,6,2,2,1,2,0,0,2,1,2,3,1,1,4,1,1,3,0,5,2,4,0,2,2,2,2,2,2,2,1,2,4,5,4,2,2,3,1,3,4,2,1,4,1,1,2,3,6,1,0,0,0,2,0,1,2,0,3,3,2,1,1,2,0,2,3,3,2,3,1,3,3,2,1,2,2,3,0,2,3,2,3,1,3,2,1,4,0,3,0,0,2,4,1,1,4,1,2,1,3,4,6,0,2,1,0,4,0,3,2,2,2,0,1,1,3,3,1,3,4,3,4,3,0,0,3,1,3,5,4,4,1,5,1,0,2,1,3,1,3,5,1,0,0,3,3,1,5,1,4,1,1,1,1,3,3,2,2,1,3,2,2,1,4,3,4,2,0,3,3,4,2,0,3,3,2,2,0,4,0,5,DES3
file0686.txt.enc,7.959645920597617,128.12811526479751,5429.910377756185,73.6879255899919,-0.002239324951239054,-1.2007173093867716,543208,10.284201354883526,21,18,22,12,16,28,21,26,20,21,20,11,21,22,19,10,15,20,16,16,16,18,25,19,17,21,23,20,17,27,19,19,16,23,19,18,18,19,9,23,19,26,16,13,28,29,26,23,19,14,22,21,19,20,23,23,29,23,20,19,21,28,21,14,13,18,21,23,11,22,26,17,14,17,23,22,22,18,30,22,20,19,28,15,20,22,20,22,8,14,21,23,23,25,18,19,20,15,25,23,11,25,22,19,18,23,28,16,21,20,17,17,24,22,25,18,25,17,12,27,28,15,18,26,24,27,17,15,18,27,12,16,19,17,15,17,25,18,23,14,13,25,20,16,26,17,25,22,27,13,19,13,20,16,21,12,14,31,29,21,23,26,16,11,22,22,23,12,20,30,19,22,22,25,16,20,20,20,20,27,12,16,18,23,18,26,21,22,13,20,18,24,20,19,18,18,22,21,34,21,13,24,14,16,17,18,22,14,17,24,24,17,19,25,19,13,27,15,23,25,21,22,19,17,26,14,17,19,21,34,22,19,15,15,22,21,28,23,24,25,30,15,19,22,22,22,13,10,16,18,25,19,26,17,16,22,DES3
file0696.txt.enc,7.959861227524012,125.7858832807571,5343.39106254789,73.09850246446838,0.02562560909280254,-1.1590217257133895,530448,10.226612157235213,16,24,27,18,22,29,19,20,17,22,20,16,21,20,17,20,12,20,22,22,18,17,17,21,26,20,24,25,21,13,21,19,15,20,22,23,17,27,20,15,22,13,20,15,24,17,22,14,26,15,21,17,17,22,16,17,29,17,27,16,27,14,23,15,19,20,18,19,18,21,23,10,16,13,22,17,28,15,20,28,24,31,12,16,15,22,29,18,22,24,27,20,17,13,21,15,25,22,25,30,25,20,20,31,18,28,19,23,28,15,26,18,20,23,17,19,19,18,15,16,21,17,20,19,18,11,18,25,19,28,21,22,20,19,25,17,18,28,19,18,23,18,20,18,23,26,26,26,18,25,27,18,14,19,17,19,18,14,25,32,17,23,19,19,22,17,29,13,19,17,17,24,22,18,17,15,21,19,25,15,24,26,23,30,23,17,23,16,13,16,22,10,24,9,22,13,19,16,22,24,14,15,20,22,21,23,14,18,14,21,19,6,18,24,17,17,21,19,16,18,17,15,17,13,26,28,17,18,15,26,16,16,25,16,18,16,21,17,22,22,18,18,17,20,21,23,32,15,10,26,20,21,26,11,11,12,DES3
file0582.txt.enc,7.966399893868164,127.91096547314578,5412.287948812107,73.56825367515601,0.006605320148161648,-1.1900997339433814,657659,10.253024941955328,27,17,30,18,13,30,19,24,26,16,24,17,27,23,23,27,28,25,25,15,27,21,22,19,18,22,17,20,21,34,34,36,33,35,24,29,21,25,30,31,26,21,26,21,28,22,17,19,37,19,13,24,21,26,27,30,30,25,20,32,20,22,33,22,29,22,22,26,28,20,21,26,25,22,27,22,25,23,25,24,23,19,25,20,27,16,30,23,22,18,35,21,25,24,24,21,24,24,24,24,35,27,23,30,33,20,22,22,21,26,33,26,18,16,27,36,26,26,25,29,23,24,23,19,26,20,31,28,20,31,24,24,44,22,26,25,28,16,31,17,28,17,25,27,28,17,25,29,21,19,22,14,19,18,27,18,21,32,24,37,26,15,29,23,28,27,23,30,22,27,29,26,18,25,19,29,18,35,31,26,30,18,13,25,33,32,28,17,28,19,21,27,31,31,30,24,28,24,21,19,25,30,19,31,22,24,29,24,24,16,12,22,19,26,23,30,24,21,24,23,22,24,20,24,31,20,18,29,28,22,17,20,19,28,30,23,24,16,27,19,21,27,33,15,37,26,23,32,31,24,24,32,25,19,25,27,DES3
file0592.txt.enc,7.96605771441431,127.05786350148368,5467.839752705404,73.94484263764042,-0.004620749273021152,-1.1889478001298157,567314,10.257388594155598,26,25,27,18,20,19,15,20,26,33,25,14,28,25,17,23,18,21,19,23,18,23,21,17,19,14,23,21,28,21,19,20,18,30,21,20,33,21,16,26,29,18,23,20,18,15,27,26,12,24,14,14,16,16,19,22,28,21,19,22,19,20,24,22,28,27,16,17,23,18,22,19,14,31,26,23,16,26,16,16,21,20,8,19,21,21,21,22,18,22,19,17,19,21,12,22,27,27,17,23,14,21,26,23,20,18,23,17,17,24,14,29,22,26,22,32,18,20,20,19,21,21,20,18,30,29,13,20,22,24,25,16,21,23,23,23,28,13,29,23,22,16,24,15,15,20,13,25,18,22,25,26,17,27,21,19,19,18,21,23,24,22,30,21,32,24,23,23,25,18,23,33,25,23,13,26,25,25,19,19,20,16,17,15,15,24,17,20,26,25,19,17,20,16,19,16,22,28,20,30,17,16,16,19,18,28,26,17,17,25,15,24,15,23,21,20,25,11,21,20,13,21,18,25,21,22,20,24,24,29,23,17,15,22,28,26,22,17,15,22,23,16,19,17,23,32,17,19,20,22,21,16,20,23,19,25,DES3
file0725.txt.enc,7.949338097743745,126.34164733178655,5528.468543922029,74.353672027157,0.007995206658581357,-1.2087932867900018,367514,10.324126452487908,10,11,15,11,13,14,16,12,12,18,17,19,16,9,13,19,14,12,19,14,15,14,21,16,12,17,17,15,15,19,11,17,14,9,13,19,15,11,9,14,10,17,14,12,11,16,16,13,10,20,18,13,13,15,15,15,18,9,9,11,10,14,10,12,11,12,17,16,17,15,7,9,10,14,13,5,17,9,11,10,12,13,14,15,13,16,17,16,11,11,14,11,12,15,16,9,12,13,16,15,15,16,8,9,18,15,13,13,10,15,7,10,16,8,14,21,11,17,8,9,12,12,15,16,14,9,15,12,11,15,16,20,19,13,12,9,12,8,12,10,10,18,15,24,17,14,22,14,16,13,16,12,12,14,20,13,17,14,13,14,11,11,17,14,10,11,11,11,9,17,14,10,7,9,9,14,22,13,22,14,17,13,11,10,13,21,14,14,18,10,7,17,16,7,14,6,14,17,16,18,14,18,11,9,16,14,19,16,19,10,7,9,17,12,10,5,15,12,12,12,9,13,8,12,12,16,16,9,13,7,14,19,17,18,14,12,10,16,14,14,5,14,11,10,22,13,10,18,18,12,16,15,14,9,14,13,DES3
file0735.txt.enc,7.630649960022487,126.63928571428572,5494.048456632653,74.12184871299861,0.004407819930989413,-1.1993286100228038,59208,10.282439955019015,3,4,2,1,1,2,4,0,3,4,4,2,2,2,2,3,2,2,1,1,3,2,2,0,3,4,1,2,4,2,5,4,3,1,5,2,0,4,0,1,0,4,3,3,4,1,1,1,0,1,1,3,2,2,0,3,4,1,1,3,1,3,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,3,4,2,3,9,3,3,2,1,2,1,2,2,0,2,3,3,1,2,2,3,2,4,2,1,2,1,3,1,1,0,1,4,2,6,4,3,4,2,2,3,2,2,6,4,1,2,1,1,0,4,2,4,1,0,4,4,3,4,1,0,2,2,0,3,2,2,3,4,1,2,3,1,1,0,0,3,0,2,2,1,0,3,0,2,3,2,4,1,3,1,3,4,1,3,4,0,4,0,3,1,5,1,4,2,2,0,7,4,1,1,1,3,1,4,2,3,2,1,0,3,1,5,0,3,5,0,0,1,8,1,1,2,1,3,6,3,1,1,2,3,1,2,4,1,1,2,3,2,2,3,1,2,4,1,1,2,2,2,1,4,2,7,2,0,2,2,4,2,1,2,1,2,0,2,1,1,3,5,DES3
file0703.txt.enc,7.965867674490396,129.26180465717982,5370.835565695347,73.28598478355427,-0.0401550875817845,-1.1737023455185218,649141,10.245538264716235,25,25,19,27,31,22,24,22,24,21,11,19,27,14,35,26,29,25,27,21,16,29,19,18,19,19,23,20,25,17,28,24,27,28,25,23,35,24,18,25,26,14,16,21,13,23,18,30,25,24,31,23,28,25,24,25,16,15,24,21,17,17,23,23,14,19,35,21,30,23,42,23,23,20,23,20,24,21,26,23,33,38,22,24,19,12,26,28,16,31,31,21,26,20,30,23,19,23,24,25,23,25,25,15,17,30,25,18,19,26,20,25,26,21,26,29,22,26,25,25,21,25,20,32,29,26,24,22,31,34,19,24,36,28,29,35,28,21,27,18,18,24,28,29,14,26,21,27,31,16,20,25,18,29,20,22,20,28,24,21,25,35,31,24,24,23,22,31,27,26,26,26,30,31,23,20,15,15,27,27,12,32,24,30,32,24,29,34,27,28,24,25,24,35,23,23,20,18,25,21,28,27,25,31,35,27,38,19,19,28,18,23,28,26,23,28,23,29,26,28,19,17,20,33,25,19,25,23,23,17,18,27,23,24,27,19,23,19,34,16,26,20,23,19,26,28,25,21,21,24,28,23,28,32,23,25,DES3
file0713.txt.enc,7.969221829918774,128.14155107187895,5436.564452575261,73.73306214023165,-0.004286214560567949,-1.178808415375149,663900,10.229861340785728,29,21,25,17,23,26,26,34,33,32,17,27,18,21,27,24,27,24,28,27,26,25,23,16,25,24,21,22,31,26,15,15,20,25,22,27,25,20,19,21,33,20,23,22,19,29,25,31,27,24,24,22,25,24,19,19,28,28,22,23,31,23,27,22,23,24,22,23,17,31,17,20,24,23,27,27,26,41,20,23,24,28,26,19,24,29,32,31,25,21,17,28,28,31,31,21,27,26,29,28,21,15,27,29,34,29,22,26,29,31,25,29,28,22,30,22,32,21,20,24,17,24,28,15,30,23,24,45,25,32,22,18,27,24,23,23,16,13,20,20,36,27,30,27,25,23,22,23,23,22,28,17,21,23,29,25,32,27,28,28,21,34,23,23,19,31,27,28,18,28,22,17,33,25,20,26,30,24,32,22,35,20,25,24,24,23,26,19,20,23,28,34,22,33,34,24,17,25,21,14,21,26,20,29,29,29,33,22,30,32,23,19,26,25,20,19,18,21,17,26,20,17,21,19,28,21,14,16,36,28,31,20,33,24,26,27,31,29,23,28,26,22,22,26,36,26,22,22,35,26,21,35,29,24,16,27,DES3
file0619.txt.enc,7.9522326493326645,126.55005133470226,5525.987741270466,74.33698770646055,-0.002282063330548119,-1.2147627095269966,417183,10.347938222757822,19,13,16,13,14,16,10,25,14,15,18,16,17,16,22,23,11,17,15,15,13,13,18,24,15,15,18,20,16,20,20,13,16,17,16,15,18,17,18,14,12,10,17,13,12,15,15,23,14,15,10,6,10,19,13,16,14,13,18,13,15,16,16,11,15,14,10,18,20,13,16,13,17,21,16,16,17,16,21,14,13,12,10,15,16,14,13,18,18,18,10,14,10,11,9,11,7,14,18,13,20,15,22,15,17,14,14,20,10,16,13,18,20,10,12,20,19,20,13,14,15,12,12,10,16,15,20,22,11,21,7,13,13,18,12,15,12,20,12,16,22,23,13,15,15,8,20,21,11,16,13,11,15,11,16,13,16,10,12,15,17,12,15,20,19,9,23,18,16,9,12,19,22,15,13,16,19,25,13,17,11,9,12,14,14,20,16,14,22,19,13,19,12,12,11,14,19,11,17,15,10,29,15,8,12,14,22,14,17,21,12,19,10,12,17,18,9,14,16,18,19,17,18,9,20,12,13,14,14,25,12,12,10,20,12,18,12,16,14,17,13,25,15,11,16,10,8,19,9,12,12,23,16,20,11,14,DES3
file0609.txt.enc,7.957195018824305,127.25117041198502,5474.222728030884,73.98799043108878,-0.009688346147605194,-1.2162616538979352,441715,10.168466255660652,19,14,15,16,16,19,24,20,22,16,15,18,11,16,15,20,14,16,21,13,14,12,17,13,28,14,19,18,15,18,11,17,17,14,12,20,24,25,16,16,14,16,16,14,16,18,24,21,28,19,14,18,16,21,15,10,13,11,14,11,16,18,20,16,19,13,17,20,12,13,12,15,17,14,15,27,22,11,17,21,25,20,16,13,14,12,17,10,14,13,25,16,20,20,20,20,14,13,14,24,12,30,14,15,15,15,26,13,12,14,13,18,17,8,16,22,13,13,23,12,13,12,14,16,24,14,24,18,14,17,18,15,21,22,17,12,9,12,11,16,18,11,11,10,18,22,8,24,21,12,21,20,15,15,19,17,19,14,19,20,18,22,23,14,16,16,15,12,13,10,13,20,19,20,18,14,19,24,16,17,18,11,17,14,16,17,19,12,23,19,22,16,13,16,13,24,22,14,20,14,19,16,14,11,13,25,17,21,20,18,23,15,18,16,21,25,17,13,19,19,21,14,11,12,17,14,13,15,17,19,15,19,13,13,23,18,21,26,19,15,16,9,16,14,15,15,14,11,22,16,15,15,21,15,14,12,DES3
